filename,width,height,class,xmin,ymin,xmax,ymax
1455307813.3b7213aaa0f562ce540d75f3721bc5d1.jpg,431,210,military helicopter,3,1,374,193
1463pcs-Compatible-font-b-Legoinglys-b-font-Military-font-b-Tank-b-font-Building-Blocks-M1a2.jpg,800,800,military tank,13,39,684,334
1463pcs-Compatible-font-b-Legoinglys-b-font-Military-font-b-Tank-b-font-Building-Blocks-M1a2.jpg,800,800,military tank,303,355,794,765
1474386596.kitain_20160920_173011.jpg,1280,720,military tank,69,234,1265,643
14757444974_582855478e_b.jpg,1024,526,military tank,52,107,727,432
1479527997_boeing-747s-retirement-mode.jpg,685,450,civilian aircraft,28,132,669,328
148387-gadgets-feature-the-best-tanks-and-armoured-fighting-vehicles-of-all-time-image10-7swehcfqho.jpg,320,213,military tank,11,109,148,188
148387-gadgets-feature-the-best-tanks-and-armoured-fighting-vehicles-of-all-time-image12-sd3ryzmvei.jpg,320,213,military tank,30,36,303,183
148387-gadgets-feature-the-best-tanks-and-armoured-fighting-vehicles-of-all-time-image18-alqpcje7lw.jpg,320,213,military tank,11,99,282,198
148387-gadgets-feature-the-best-tanks-and-armoured-fighting-vehicles-of-all-time-image8-gcjwf3f1au.jpg,320,213,military tank,49,84,243,197
148741-gadgets-feature-best-helicopters-and-attack-choppers-of-all-time-image1-wngcpohe7t.jpg,320,213,military helicopter,24,47,280,167
14932711941_5b9bd5767e_b.jpg,1024,729,military aircraft,237,84,935,550
1495315715008.jpg,868,455,civilian aircraft,416,110,814,281
1495315715008.jpg,868,455,civilian aircraft,72,136,147,175
1495315715008.jpg,868,455,civilian aircraft,213,133,308,178
14_09_2015-14-09-up--7.jpg,380,268,military truck,24,62,377,261
15.jpg,1600,1200,military truck,26,65,1444,1063
1501156-336591692.jpg,670,273,military truck,104,118,451,266
1501156-336591692.jpg,670,273,military tank,417,54,663,110
1503946032-gettyimages-517766500.jpg,4238,3139,military aircraft,185,1053,4080,2376
1507572405034-UJIiLPO.jpg,1000,662,military tank,2,170,817,543
1517413892-2922.jpg,620,464,military helicopter,44,91,567,307
152-1526944_t-14-armata-tank-perspective-view-png-clipart.jpg,1967,941,military tank,415,40,1934,870
1523527111Ashok20Leyland.jpg,450,317,military truck,3,5,283,287
1530384251-6388.jpg,620,464,military aircraft,181,81,284,122
1530384251-6388.jpg,620,464,military aircraft,59,86,590,383
1531371005-banner_6-110718.jpg,1920,532,military truck,375,9,1557,525
1534319_1.jpg,630,630,civilian car,37,182,578,469
1537516828-6365.jpg,620,464,military truck,2,24,609,390
15457545295c2257a18af1d.jpg,1242,710,military helicopter,54,34,1230,560
1557559185-921.jpg,620,464,military helicopter,156,83,537,399
1560141504-4692.jpg,620,464,military truck,334,252,615,436
1560335097235.jpg,708,400,military helicopter,92,34,540,235
1573597523.jpg,576,378,civilian car,45,194,194,294
157705-kazakhstan.jpg,1000,600,military helicopter,281,44,943,472
1578086878_6107673115001_6107662231001-vs.jpg,1152,648,civilian car,50,125,745,554
1578086878_6107673115001_6107662231001-vs.jpg,1152,648,civilian car,764,146,1106,412
159-1593487_drawing-airplane-passenger-plane-challenger-350-top-view.jpg,920,955,civilian aircraft,49,36,860,870
1593971-top-view-of-commercial-airplane.jpg,300,300,civilian aircraft,46,12,280,284
1593998-commercial-airplane-top-view-design.jpg,300,300,civilian aircraft,21,9,252,279
15t-video-posterJPG.jpg,1103,622,military helicopter,32,59,914,439
160301194340-plane-spotting-2.jpg,2000,1333,civilian aircraft,155,292,1473,584
160727135112-iconic-aircraft-a300-paris-airshow--88555561-super-169.jpg,1100,619,civilian aircraft,167,30,1010,284
160727135112-iconic-aircraft-a300-paris-airshow--88555561-super-169.jpg,1100,619,civilian aircraft,2,226,1092,579
161356-indian-army-tank.jpg,700,400,military tank,42,79,686,366
161356-indian-army-tank.jpg,700,400,military tank,2,25,122,166
16291440761565458664F_15E_US_Air_Force_Fighter_Jet_Plane_Bomber_Aircraft_Aviation_HD_Wallpaper_DownloadAllWallpapers.com.jpg,640,360,military aircraft,139,71,521,332
16487790_10154963179444919_8219170293458517672_o-1024x682.jpg,1024,682,civilian aircraft,15,104,1003,644
16582468309620761590.jpg,900,511,military truck,553,53,878,499
16582468309620761590.jpg,900,511,military truck,77,47,437,481
169007_one.jpg,756,636,military tank,37,75,729,341
169007_one.jpg,756,636,military tank,30,362,735,623
169384-10238142.jpg,800,533,civilian aircraft,18,169,748,429
16army.jpg,400,270,military truck,13,68,272,263
16army.jpg,400,270,military truck,274,118,350,251
16army.jpg,400,270,military truck,347,126,398,222
170628-F-CV286-213JPG.jpg,780,520,military helicopter,228,92,583,224
170907102349-israel-f-16-jet-file-large-169.jpg,460,259,military aircraft,16,7,424,215
170923_gma_reshef1_16x9_992.jpg,992,558,military helicopter,236,79,852,410
1716752-indian-armed-forces-army-navy-airforce-vehicle-thread-capture.jpg,741,408,military truck,137,60,665,353
1716752-indian-armed-forces-army-navy-airforce-vehicle-thread-capture.jpg,741,408,civilian car,37,162,165,232
1737451_1(1).jpg,630,630,military truck,257,210,396,299
173753-13638853.jpg,1232,1232,civilian aircraft,160,365,1080,866
17424257_303.jpg,700,394,military aircraft,45,101,651,269
175-1752916_clipart-plane-military-plane-jas-39-gripen-png.jpg,900,279,military aircraft,44,43,857,256
176e008e1dad1f10448fa4aa177984eb.jpg,1024,776,military helicopter,3,27,1013,733
177567940.jpg,450,470,civilian car,46,22,99,138
177567940.jpg,450,470,civilian car,144,23,200,141
177567940.jpg,450,470,civilian car,252,39,304,146
177567940.jpg,450,470,civilian car,347,20,395,148
177567940.jpg,450,470,civilian car,49,164,100,290
177567940.jpg,450,470,civilian car,144,161,200,286
177567940.jpg,450,470,civilian car,252,164,302,287
177567940.jpg,450,470,civilian car,349,165,402,292
177567940.jpg,450,470,civilian car,48,313,99,422
177567940.jpg,450,470,civilian car,146,309,200,432
177567940.jpg,450,470,civilian car,249,311,308,435
177567940.jpg,450,470,civilian car,351,308,399,427
1798848d1536963912-mercedes-unimogs-india-img_20170617_201707870_hdr.jpg,4160,2340,military tank,2334,639,4043,2061
1798848d1536963912-mercedes-unimogs-india-img_20170617_201707870_hdr.jpg,4160,2340,military truck,167,531,2550,1923
17c3e965dc15750e0267c140d9ff1597.jpg,450,300,military truck,21,38,286,287
17c3e965dc15750e0267c140d9ff1597.jpg,450,300,military truck,286,116,363,201
17e116377e7833b4cb3ca441bf31d8b5.jpg,2593,5473,military tank,439,569,2189,4259
18-1503066102-ah-64e-4.jpg,600,450,military helicopter,9,61,571,304
18-fighter-jet-military-plane-airplane-usa-hd-widescreen.jpg,1700,1213,military aircraft,187,256,1592,841
180306104750-airplane-antonov-an-26-file-restricted-large-169.jpg,460,259,military aircraft,25,70,413,169
180705-embraer-630x378.jpg,630,378,civilian aircraft,114,69,516,156
180705-embraer-630x378.jpg,630,378,civilian aircraft,14,132,491,264
18086241.jpg,4448,2760,military helicopter,458,709,4110,1798
180917195319-russian-il-20-plane-large-169.jpg,460,259,military aircraft,51,56,440,169
181005113518-s-400-triumf-surface-to-air-missile-exlarge-169.jpg,780,438,military truck,10,86,756,430
181011-f-35-fighter-jet-ac-644p_c375e6eda565f76c655283864759d229.fit-760w.jpg,760,506,military aircraft,65,85,693,370
18214576_303.jpg,700,394,military truck,35,77,452,363
1828245.jpg,1024,600,civilian car,70,66,982,518
1828416.jpg,600,297,civilian car,11,9,586,281
18352d1212330981-nissan-4w73-aka-1-ton-24042008027.jpg,1600,1200,military truck,237,167,1555,1050
18533NX_HERO__20453.1573239585.jpg,288,300,military tank,83,179,231,269
18582510483_321f2b1f7a_b.jpg,1024,768,military helicopter,209,253,613,551
18669083_303.jpg,700,394,military aircraft,465,226,574,271
18669083_303.jpg,700,394,military aircraft,472,191,577,234
18669083_303.jpg,700,394,military aircraft,462,160,544,210
18669083_303.jpg,700,394,military aircraft,345,97,453,160
18891900-10155147445475944-2966483851403758582-o-1518561682.jpg,1600,1061,military aircraft,242,542,625,672
18891900-10155147445475944-2966483851403758582-o-1518561682.jpg,1600,1061,military aircraft,544,661,791,797
18891900-10155147445475944-2966483851403758582-o-1518561682.jpg,1600,1061,military aircraft,877,542,1304,962
18891900-10155147445475944-2966483851403758582-o-1518561682.jpg,1600,1061,military aircraft,103,113,1418,517
18909236_303.jpg,700,394,military aircraft,80,98,640,250
190605232252-an-32-aircraft-file-large-169.jpg,460,259,military aircraft,38,52,316,175
190703-tank-lincoln-memorial-army-ac-420p_e380b53db8372d00a3e581d041f7cbf6.fit-760w.jpg,760,514,military tank,106,111,511,317
190922-f-ey492-118-2_crop.jpg,1250,420,military aircraft,47,8,1226,300
190922-Z-TJ719-301JPG.jpg,400,265,military helicopter,33,6,327,151
190922-Z-TJ719-301JPG.jpg,400,265,military truck,168,181,298,255
191020-fort-stewart-bradley-fighting-vehicle-cs-1233p_31f3f147195974dd5dc2d0262c8e7688.jpg,2500,1414,military tank,1135,581,2172,1272
191020-fort-stewart-bradley-fighting-vehicle-cs-1233p_31f3f147195974dd5dc2d0262c8e7688.jpg,2500,1414,military tank,519,822,813,1016
191020-fort-stewart-bradley-fighting-vehicle-cs-1233p_31f3f147195974dd5dc2d0262c8e7688.jpg,2500,1414,military tank,332,896,447,993
191126104306-01-mali-france-eurocopter-tiger-file-large-169.jpg,460,259,military helicopter,4,40,394,166
1911_PrestigeAuction_LandingPageHeader_1900x655px_NoOverlayjpgaspx.jpg,1200,414,civilian car,357,39,878,351
191205-TH-CH-tanks-1000.jpg,1000,667,military tank,113,270,952,625
191205-TH-CH-tanks-1000.jpg,1000,667,military tank,185,181,367,304
191211-M-GL635-006.jpg,1164,420,military truck,630,11,861,172
191211-M-GL635-006.jpg,1164,420,military truck,86,28,615,358
191212111813667a3593963i.jpg,800,532,military helicopter,75,103,708,416
1930s-40s-6-x-4-Repro-German-RP-Panzer.jpg,400,271,military tank,92,115,129,150
1930s-40s-6-x-4-Repro-German-RP-Panzer.jpg,400,271,military tank,153,106,373,248
19447NX_HERO__76984.1567178382.jpg,300,300,military aircraft,41,92,266,231
1948.jpg,620,372,military aircraft,80,119,553,225
1952_Dodge_M37_4x4_Army_Military_Truck_El-Paso_2012-06-072012.49.10.jpg,960,576,military truck,102,21,898,495
1952_Dodge_M37_4x4_Army_Military_Truck_El-Paso_2012-06-072012.49.10.jpg,960,576,civilian car,11,7,334,182
19878346-3d-of-various-isolated-cars-top-view-position.jpg,1300,909,civilian car,40,71,378,215
19878346-3d-of-various-isolated-cars-top-view-position.jpg,1300,909,civilian car,451,83,798,221
19878346-3d-of-various-isolated-cars-top-view-position.jpg,1300,909,civilian car,859,65,1235,222
19878346-3d-of-various-isolated-cars-top-view-position.jpg,1300,909,civilian car,43,285,392,443
19878346-3d-of-various-isolated-cars-top-view-position.jpg,1300,909,civilian car,458,275,812,450
19878346-3d-of-various-isolated-cars-top-view-position.jpg,1300,909,civilian car,846,284,1255,457
19878346-3d-of-various-isolated-cars-top-view-position.jpg,1300,909,civilian car,871,494,1243,658
19878346-3d-of-various-isolated-cars-top-view-position.jpg,1300,909,civilian car,434,494,808,642
19878346-3d-of-various-isolated-cars-top-view-position.jpg,1300,909,civilian car,29,498,385,657
19878346-3d-of-various-isolated-cars-top-view-position.jpg,1300,909,civilian car,39,709,400,867
19878346-3d-of-various-isolated-cars-top-view-position.jpg,1300,909,civilian car,458,697,815,886
19878346-3d-of-various-isolated-cars-top-view-position.jpg,1300,909,civilian car,854,691,1239,870
1996.jpg,580,327,civilian aircraft,94,42,574,272
19isis2.jpg,300,300,military truck,10,57,292,289
19modi-tank3.jpg,670,488,military tank,33,95,651,483
19modi-tank4.jpg,670,447,military tank,21,131,647,415
19modi-tank7.jpg,670,469,military tank,25,127,654,454
19_04_2019_013_004.jpg,2516,2042,military truck,872,91,1542,822
19_04_2019_013_004.jpg,2516,2042,military truck,1395,72,2067,745
19_04_2019_013_004.jpg,2516,2042,military truck,1980,94,2445,684
19_07_2019-t129-atak_19414958_23355920.jpg,650,540,military helicopter,60,72,572,479
1abb95c8dca7dc5900b30134c3f0e1c2.jpg,800,468,military tank,96,102,779,380
1ae8305b1440474b8cf4b16cadc82d52_c0x0-1600x686.jpg,1600,686,civilian car,482,208,1268,556
1c0ae2205709722b62e843abc0471a55_XL.jpg,820,300,civilian aircraft,276,54,607,250
1c9731fb1a5b4f53ba13c5b5f14d5b81_c0x0-720x720.jpg,720,720,civilian car,98,355,574,600
1convoy.jpg,1300,957,military truck,533,213,1271,708
1d52bb2b7f50c088e299598865f719e7.jpg,1266,1262,civilian aircraft,154,280,1217,1028
1d98a84b05bcc76dc3b12b7bc183d31e.jpg,1400,946,military aircraft,126,164,717,596
1d98a84b05bcc76dc3b12b7bc183d31e.jpg,1400,946,military aircraft,648,289,1343,776
1dd71a68-1b4a-11ea-8971-922fdc94075f_image_hires_175541JPG.jpg,768,768,military tank,59,372,759,718
1ffe94522f74d9e1d5c108ba1bb89c7b.jpg,666,442,military aircraft,63,6,589,411
1l-image-102.jpg,600,400,military tank,18,65,567,372
1l-image-2S35-Koalitsiya-SV.jpg,600,400,military tank,16,13,559,384
1l-Image-Abrams-M1A2-SEPV3-.jpg,800,600,military tank,29,116,787,519
1l-image-Magni-Multi-Rotor-Micro-Drone-800x600.jpg,800,600,military helicopter,99,138,676,532
1l-image-Mi-24P-1M.jpg,800,600,military helicopter,2,4,793,444
1l-Image.jpg,800,600,military tank,15,116,662,485
1l-Leopard-2-A7.jpg,600,400,military tank,78,74,548,312
1M1A5533.jpg,1000,667,military truck,203,105,768,549
1M1A5533.jpg,1000,667,civilian car,811,233,986,396
1M1A5533.jpg,1000,667,civilian car,4,265,43,312
1st_Armoured_Div_28AWM_02547329.jpg,638,478,military tank,9,149,287,414
1st_Armoured_Div_28AWM_02547329.jpg,638,478,military tank,170,119,394,335
1st_Armoured_Div_28AWM_02547329.jpg,638,478,military tank,357,127,533,280
1st_Armoured_Div_28AWM_02547329.jpg,638,478,military tank,479,128,588,246
1st_Fighter_Wing_hosts_coalition_aerial_exercise_28329.jpg,4928,3280,military aircraft,3427,478,4720,872
1st_Fighter_Wing_hosts_coalition_aerial_exercise_28329.jpg,4928,3280,military aircraft,2742,887,4081,1374
1st_Fighter_Wing_hosts_coalition_aerial_exercise_28329.jpg,4928,3280,military aircraft,1605,1458,3345,2140
1st_Fighter_Wing_hosts_coalition_aerial_exercise_28329.jpg,4928,3280,military aircraft,212,2163,2483,2832
1X0A9550-1024x474.jpg,1024,474,military helicopter,201,136,929,391
1_16a0842c3b7.2003837_3834054413_16a0842c3b7_large.jpg,750,563,civilian aircraft,20,13,716,227
1_dd6316f1-e9c3-4658-a623-5318e60c76a4_300x300.jpg,300,300,military tank,19,58,291,218
1_ms_1.jpg,746,477,military tank,460,147,724,463
1_ms_1.jpg,746,477,military tank,199,167,408,394
1_ms_1.jpg,746,477,military tank,74,186,210,362
1_ms_1.jpg,746,477,military tank,2,209,71,335
2-1-4.jpg,660,440,civilian car,16,12,642,407
2-Figure1-1(1).jpg,674,490,military helicopter,99,29,585,252
2-Figure2-1.jpg,542,410,military helicopter,100,82,506,200
2-Figure2-1.jpg,542,410,military helicopter,84,219,534,374
2-image-Mil-Mi-10.jpg,600,400,military helicopter,104,31,405,349
2-t90s-tank.jpg,600,391,military tank,87,47,424,348
2002.210.018_1.jpg,3600,2102,civilian car,1625,1318,2165,1772
2002.210.018_1.jpg,3600,2102,military truck,1251,1123,1597,1557
2006-ford-f-250.jpg,1800,1200,civilian car,189,329,1620,958
200px-Indian_Army_BMP-2.jpg,200,150,military tank,29,58,164,125
200px-Know_Your_Army_Jalandhar_2009-83.jpg,200,150,military truck,44,16,167,122
200px-Maruti_jeep.jpg,200,152,military truck,10,12,190,122
20110312-_1481193687.jpg,631,376,military truck,52,132,408,360
20110312-_1481193687.jpg,631,376,military truck,418,158,605,295
2011_moscow_victory_day_parade_360-31.jpg,780,489,military truck,37,102,757,405
2013-hyundai-elantra-mid-size-car-compact-car-timber-battens-bench-seating-top-view.jpg,640,480,civilian car,117,70,515,377
2014chilec130aircraft-1575947699.jpg,600,338,military aircraft,24,18,569,150
2014chilec130aircraft-1575947699.jpg,600,338,military aircraft,168,126,592,265
2015_Chevrolet_Tahoe_LT_5.3L_front_02_3.24.19.jpg,4789,2675,civilian car,224,159,4564,2259
2017-acura-rdx-car-2018-acura-rdx-sport-utility-vehicle-car-top-thumbnail.jpg,300,631,civilian car,28,29,268,583
2017-audi-s3-car-audi-a3-vehicle-car-top-thumb.jpg,310,635,civilian car,22,14,275,604
2017-hyundai-santa-fe-hyundai-creta-hyundai-motor-company-hyundai-veloster-suv-cars-top-view.jpg,800,440,civilian car,42,49,727,383
201705_top_hero2.ts.1706080507280000.jpg,1800,515,civilian car,795,213,1460,502
2017_10_17_34199_1508236973._large.jpg,768,515,military aircraft,93,33,719,488
2017_7largeimg12_Jul_2017_113852718.jpg,650,394,military helicopter,84,14,517,360
2018-04-13T105244Z_268828282_RC15E68E6900_RTRMADP_3_ROLLS-ROYCE-HLDG-ENGINESJPG.jpg,1920,1279,civilian aircraft,37,145,1721,893
2018-11-22T001336Z_196476397_RC1DFC23CB40_RTRMADP_3_BRAZIL-CRUZEX-1024x553.jpg,1024,553,military aircraft,15,175,999,537
2018-Chevrolet-Tahoe-side_12299_001_2400x1800_G1W.jpg,2400,1800,civilian car,49,398,2314,1366
20180620120049-600x338.jpg,600,338,military truck,28,95,579,279
2018_10largeimg16_Tuesday_2018_230118188.jpg,660,404,military truck,44,121,585,356
2018_10largeimg31_Oct_2018_160709996.jpg,650,394,military helicopter,217,153,556,294
2018_Toyota_Prius_Excel_VVT-i_CVT_1.8.jpg,3997,1808,civilian car,81,190,3877,1596
2019-03-20-06-10-38.jpg,3098,1953,military aircraft,104,423,2754,1412
2019-05-19-PSC_Tiger1-03.jpg,800,252,military tank,442,35,778,211
2019-05-19-PSC_Tiger1-03.jpg,800,252,military tank,97,31,403,206
2019-06-03t115535z_1815254072_rc1762f85300_rtrmadp_3_india-military-plane.jpg,780,520,military aircraft,99,112,724,362
2019-09-04-mbda-showcases-tank-destroyer-vehicle-with-pgz-at-mspo-2019-c-mbda-2-1567707403.jpg,1706,1066,military tank,216,144,1475,897
2019-chrysler-bhp-pacifica-s-package.jpg,1440,472,civilian car,755,142,1308,418
2019-Ram-1500-December-2019-Picto-1200-x-515.jpg,2501,1074,civilian car,748,286,1807,944
20191211_191211-msap_rdax_375x213.jpg,375,213,military helicopter,132,3,350,102
201920Hyundai20Santa20Fe20Large-3148920720.jpg,720,535,civilian car,48,114,693,384
2019MNS050002_640_01.jpg,640,480,civilian car,27,67,569,385
2019_1largeimg23_Jan_2019_135130392.jpg,650,394,military tank,22,94,408,378
